merchant,industry,first_charge_date,country,business_size,subscription_volume,checkout_volume,payment_link_volume,total_volume,last_transaction_date,subscription_share,tenure_days
3254e42d,Clothing & accessory,2034-04-21 00:00:00+00:00,US,small,0,0,0,16120892,2042-06-22 00:00:00+00:00,0.0,2984.0
b393b853,Others,2034-04-17 00:00:00+00:00,US,small,0,0,0,8118250,2042-06-22 00:00:00+00:00,0.0,2988.0
e9e68deb,Business services,2034-07-14 00:00:00+00:00,US,small,643048,346705,120000,743048,2042-06-22 00:00:00+00:00,0.8654191922998246,2900.0
7d73d6ca,Ticketing & events,2036-03-08 00:00:00+00:00,AU,small,0,0,0,4846027,2042-06-20 00:00:00+00:00,0.0,2297.0
3776b080,Charity,2034-07-30 00:00:00+00:00,AU,small,0,0,0,14718351,2042-06-22 00:00:00+00:00,0.0,2884.0
9eabd5f7,Others,2034-10-06 00:00:00+00:00,US,small,0,0,0,7991621,2042-06-22 00:00:00+00:00,0.0,2816.0
e4679799,Business services,2034-11-06 00:00:00+00:00,US,small,0,0,0,5057080,2042-06-21 00:00:00+00:00,0.0,2785.0
4eac53ca,Software,2034-07-02 00:00:00+00:00,IE,small,1314600,0,0,1367882,2042-06-15 00:00:00+00:00,0.9610478096794899,2912.0
1fb8250b,Software,2034-09-01 00:00:00+00:00,GB,small,0,0,0,849579,2042-02-01 00:00:00+00:00,0.0,2851.0
b13970c1,Art & photography,2034-08-21 00:00:00+00:00,NO,small,0,0,0,91853,2041-12-18 00:00:00+00:00,0.0,2862.0
9c77103e,Business services,2034-08-18 00:00:00+00:00,US,small,198000,0,0,198000,2042-04-04 00:00:00+00:00,1.0,2865.0
12e3d861,Digital goods,2034-08-23 00:00:00+00:00,US,small,4500,0,0,117000,2042-06-20 00:00:00+00:00,0.038461538461538464,2860.0
54495d54,Charity,2034-10-03 00:00:00+00:00,US,small,375000,0,0,1594300,2042-06-22 00:00:00+00:00,0.2352129461205545,2819.0
ef57f78c,Merchandise,2037-09-11 00:00:00+00:00,BR,small,27866,0,0,30953,2041-08-31 00:00:00+00:00,0.9002681484831841,1745.0
c0cbda07,Others,2035-09-19 00:00:00+00:00,CA,small,0,0,0,3994274,2042-06-22 00:00:00+00:00,0.0,2468.0
4a70cf24,Merchandise,2035-01-02 00:00:00+00:00,AU,small,8960366,0,0,11380839,2042-06-22 00:00:00+00:00,0.7873203372791759,2728.0
802759ff,Software,2038-01-15 00:00:00+00:00,US,small,1293309,0,0,8063698,2042-06-22 00:00:00+00:00,0.1603865868984677,1619.0
c3e4b371,Merchandise,2035-07-01 00:00:00+00:00,AU,small,0,0,0,271750102,2042-06-22 00:00:00+00:00,0.0,2548.0
ddb0ec75,Business services,2035-02-05 00:00:00+00:00,GB,small,9807929,38821666,298947,48638526,2042-06-22 00:00:00+00:00,0.20164938797693005,2694.0
7bd27b62,Charity,2035-02-23 00:00:00+00:00,US,small,0,1000,0,639500,2042-06-21 00:00:00+00:00,0.0,2676.0
d2062107,Business services,2035-03-21 00:00:00+00:00,US,small,72500,0,0,560450,2042-06-02 00:00:00+00:00,0.1293603354447319,2650.0
f276b2fa,"Religion, politics & other memberships",2035-05-15 00:00:00+00:00,US,small,540000,0,0,3550000,2042-06-16 00:00:00+00:00,0.15211267605633802,2595.0
51063bbf,Merchandise,2035-09-04 00:00:00+00:00,AU,small,0,0,0,232482,2042-06-22 00:00:00+00:00,0.0,2483.0
a00ceaf4,Software,2037-12-30 00:00:00+00:00,US,small,0,0,27000,129350,2042-06-14 00:00:00+00:00,0.0,1635.0
3cfdd2c6,Software,2035-11-06 00:00:00+00:00,US,medium,1699500,0,0,2810453,2042-06-21 00:00:00+00:00,0.60470678570323,2420.0
dd20f6ad,Merchandise,2035-08-06 00:00:00+00:00,US,small,0,0,0,4366065,2042-06-21 00:00:00+00:00,0.0,2512.0
7be53a97,Charity,2035-07-28 00:00:00+00:00,US,small,112000,0,0,1349000,2042-06-09 00:00:00+00:00,0.08302446256486286,2521.0
416b690d,Grocery & food stores,2035-06-13 00:00:00+00:00,US,small,4512000,0,0,5307500,2042-06-22 00:00:00+00:00,0.8501177578897786,2566.0
90dcd254,"Religion, politics & other memberships",2035-09-11 00:00:00+00:00,NO,small,121384,0,0,121384,2042-06-19 00:00:00+00:00,1.0,2476.0
5f9df7b3,Digital goods,2035-06-27 00:00:00+00:00,US,small,25081588,0,0,26566188,2042-06-22 00:00:00+00:00,0.9441169354067659,2552.0
4ece3170,Personal services,2035-07-10 00:00:00+00:00,US,small,600500,0,0,2019800,2042-06-18 00:00:00+00:00,0.2973066640261412,2539.0
769aaa6b,Charity,2035-07-05 00:00:00+00:00,AU,small,166780,0,0,166780,2041-06-26 00:00:00+00:00,1.0,2544.0
29dc0acf,Business services,2035-09-30 00:00:00+00:00,US,small,8628100,0,0,10596911,2042-06-20 00:00:00+00:00,0.8142089708972737,2457.0
425cb39b,Specialty retail,2036-01-21 00:00:00+00:00,US,small,0,0,0,4007500,2042-05-20 00:00:00+00:00,0.0,2344.0
46a7686e,Specialty retail,2035-08-12 00:00:00+00:00,US,small,0,0,0,2850000,2042-06-16 00:00:00+00:00,0.0,2506.0
05b766a3,Rentals,2035-11-13 00:00:00+00:00,US,small,0,11030998,0,11030998,2042-06-20 00:00:00+00:00,0.0,2413.0
65c00707,Business services,2035-09-06 00:00:00+00:00,GB,small,0,0,0,28322570,2042-06-20 00:00:00+00:00,0.0,2481.0
b9bb739f,Ticketing & events,2035-07-31 00:00:00+00:00,US,small,4990,0,0,100990,2042-03-03 00:00:00+00:00,0.049410832755718385,2518.0
1a9f15d5,"Religion, politics & other memberships",2035-10-24 00:00:00+00:00,US,small,0,0,0,378800,2042-05-29 00:00:00+00:00,0.0,2433.0
36ef6744,Digital goods,2036-08-15 00:00:00+00:00,CA,small,0,0,0,183400,2042-06-21 00:00:00+00:00,0.0,2137.0
8ff40b25,Merchandise,2035-08-23 00:00:00+00:00,GB,small,0,0,0,537561,2042-06-19 00:00:00+00:00,0.0,2495.0
198e6557,Leisure,2035-10-07 00:00:00+00:00,US,small,11690263,0,0,14730263,2042-06-18 00:00:00+00:00,0.7936221505345831,2450.0
af560420,Digital goods,2035-09-10 00:00:00+00:00,US,small,0,0,0,431000,2041-08-17 00:00:00+00:00,0.0,2477.0
5590713d,Digital goods,2035-09-18 00:00:00+00:00,US,small,4706624,0,0,5947624,2042-06-21 00:00:00+00:00,0.7913452498005926,2469.0
58dace9d,Personal services,2035-11-06 00:00:00+00:00,GB,small,1283458,0,0,3583586,2042-06-20 00:00:00+00:00,0.3581490719073018,2420.0
de61713c,Merchandise,2035-12-22 00:00:00+00:00,ES,small,0,0,0,344085,2042-06-13 00:00:00+00:00,0.0,2374.0
158d2e58,Charity,2035-11-23 00:00:00+00:00,CA,small,530704,0,0,7434241,2042-06-20 00:00:00+00:00,0.07138644012213217,2403.0
3e311fd8,Personal services,2036-01-23 00:00:00+00:00,US,small,2188000,0,1162100,2584807,2042-06-21 00:00:00+00:00,0.8464848632799277,2342.0
4.33E+90,Software,2036-02-12 00:00:00+00:00,GB,small,0,0,0,18103655,2042-06-22 00:00:00+00:00,0.0,2322.0
8b9e5c51,Software,2036-01-08 00:00:00+00:00,ES,small,953296,716714,57415,953296,2042-06-22 00:00:00+00:00,1.0,2357.0
9ac86dc0,Automotive parts and repair/service shops,2036-10-22 00:00:00+00:00,US,small,0,0,0,8134200,2042-06-17 00:00:00+00:00,0.0,2069.0
2545be1c,Software,2035-12-09 00:00:00+00:00,AU,small,0,0,0,2135007,2042-06-12 00:00:00+00:00,0.0,2387.0
09ba9a49,Travel & lodging,2037-02-17 00:00:00+00:00,GB,small,0,3717721,0,3717721,2042-06-20 00:00:00+00:00,0.0,1951.0
6e50054b,Personal services,2036-01-19 00:00:00+00:00,US,small,11025461,0,0,24054153,2042-06-22 00:00:00+00:00,0.45835997634171527,2346.0
5014747e,Furnishing,2036-07-29 00:00:00+00:00,US,small,0,0,0,1134967,2042-06-18 00:00:00+00:00,0.0,2154.0
75a01bbc,Software,2036-07-04 00:00:00+00:00,AU,small,125609,0,0,1354727,2042-06-20 00:00:00+00:00,0.09271904966830956,2179.0
09bd35c3,Automotive parts and repair/service shops,2036-04-29 00:00:00+00:00,CA,small,0,0,0,230619,2042-06-10 00:00:00+00:00,0.0,2245.0
d1403953,Personal services,2036-03-18 00:00:00+00:00,GB,small,264066,0,0,2628695,2042-05-26 00:00:00+00:00,0.1004551688195093,2287.0
1f4f9197,Personal services,2037-02-10 00:00:00+00:00,SG,small,491767,0,0,1021923,2042-05-28 00:00:00+00:00,0.4812172737084888,1958.0
65fccce9,Merchandise,2036-02-09 00:00:00+00:00,CA,small,0,0,0,12564460,2042-06-22 00:00:00+00:00,0.0,2325.0
9edd9783,Digital goods,2036-02-22 00:00:00+00:00,GB,small,1030886,0,0,1030886,2042-06-21 00:00:00+00:00,1.0,2312.0
ae4603b1,Business services,2039-03-26 00:00:00+00:00,CA,small,0,0,0,3852031,2042-06-22 00:00:00+00:00,0.0,1184.0
c0cc1a1d,Clothing & accessory,2040-01-30 00:00:00+00:00,US,small,1063218,0,0,1063218,2042-06-18 00:00:00+00:00,1.0,874.0
521e1c7f,Business services,2036-05-25 00:00:00+00:00,US,small,550007,0,0,7944520,2042-06-17 00:00:00+00:00,0.0692309919290278,2219.0
996defcc,Leisure,2036-03-09 00:00:00+00:00,US,small,3120207,0,0,3399707,2042-06-21 00:00:00+00:00,0.917787032823711,2296.0
3b10fe6a,"Religion, politics & other memberships",2036-03-29 00:00:00+00:00,GB,small,0,0,0,532396,2042-03-14 00:00:00+00:00,0.0,2276.0
3d3e9769,Others,2036-04-11 00:00:00+00:00,NL,small,262002,0,0,511201,2042-06-14 00:00:00+00:00,0.5125224715914093,2263.0
630ccd69,Merchandise,2036-03-23 00:00:00+00:00,AU,small,0,0,0,31712329,2042-06-22 00:00:00+00:00,0.0,2282.0
58901735,"Religion, politics & other memberships",2036-03-19 00:00:00+00:00,US,small,0,0,0,297000,2042-05-17 00:00:00+00:00,0.0,2286.0
9a46739c,Food & drink,2036-03-18 00:00:00+00:00,US,small,0,0,0,5607085,2042-06-21 00:00:00+00:00,0.0,2287.0
ef1847a2,Merchandise,2036-04-11 00:00:00+00:00,ES,small,150566,0,0,150566,2042-06-13 00:00:00+00:00,1.0,2263.0
d92d11a6,Others,2036-05-04 00:00:00+00:00,NO,small,0,0,0,1053127,2042-06-22 00:00:00+00:00,0.0,2240.0
469b1a9c,Education,2036-04-05 00:00:00+00:00,CA,small,0,0,0,46886512,2042-06-22 00:00:00+00:00,0.0,2269.0
61e892a9,Software,2037-08-29 00:00:00+00:00,AU,small,0,0,0,2348251,2042-06-18 00:00:00+00:00,0.0,1758.0
1cfe8a64,Others,2036-07-28 00:00:00+00:00,GB,small,0,0,0,3390959,2042-06-21 00:00:00+00:00,0.0,2155.0
8ce5d173,Travel & lodging,2036-11-10 00:00:00+00:00,IT,small,0,8226854,0,12392285,2042-06-21 00:00:00+00:00,0.0,2050.0
e3f79a2d,Merchandise,2036-05-18 00:00:00+00:00,FR,small,0,0,0,23061,2042-03-29 00:00:00+00:00,0.0,2226.0
b8ee1dc9,Digital goods,2036-04-26 00:00:00+00:00,DE,small,0,0,0,279146,2042-06-21 00:00:00+00:00,0.0,2248.0
4fbf0610,Personal services,2036-04-30 00:00:00+00:00,US,small,0,0,0,319440,2042-05-10 00:00:00+00:00,0.0,2244.0
3e151cae,Education,2036-05-08 00:00:00+00:00,US,small,0,0,0,5633700,2042-06-01 00:00:00+00:00,0.0,2236.0
54ce6179,Charity,2037-02-22 00:00:00+00:00,AU,small,1184473,0,0,1184473,2042-06-20 00:00:00+00:00,1.0,1946.0
333dd57e,Digital goods,2036-05-31 00:00:00+00:00,GB,medium,0,724076,2800,1062362,2042-06-21 00:00:00+00:00,0.0,2213.0
701407be,Software,2036-08-30 00:00:00+00:00,US,small,135285,0,0,135285,2042-06-11 00:00:00+00:00,1.0,2122.0
d6d7d470,Clothing & accessory,2039-01-08 00:00:00+00:00,US,small,0,0,0,29258150,2042-06-22 00:00:00+00:00,0.0,1261.0
830f87f7,Charity,2037-03-01 00:00:00+00:00,US,small,0,0,0,4850936,2042-06-19 00:00:00+00:00,0.0,1939.0
a4f9dc47,Construction,2036-06-13 00:00:00+00:00,SE,small,0,0,0,37699746,2042-06-22 00:00:00+00:00,0.0,2200.0
e550598e,Transportation & car rental,2040-04-28 00:00:00+00:00,NZ,small,0,0,0,923679,2042-06-22 00:00:00+00:00,0.0,785.0
74a7fc14,"Religion, politics & other memberships",2036-12-20 00:00:00+00:00,US,small,0,0,0,33365,2041-09-26 00:00:00+00:00,0.0,2010.0
12b20156,Charity,2036-07-04 00:00:00+00:00,HK,small,1488606,0,0,2079307,2042-06-21 00:00:00+00:00,0.7159144849702329,2179.0
7499e2d5,"Religion, politics & other memberships",2036-07-28 00:00:00+00:00,GB,small,172611,0,0,172712,2042-06-18 00:00:00+00:00,0.9994152114502756,2155.0
189457a0,Business services,2036-07-06 00:00:00+00:00,GB,small,21834831,0,175621,22247302,2042-06-20 00:00:00+00:00,0.981459729364037,2177.0
5a9b5341,Food & drink,2036-07-29 00:00:00+00:00,GB,small,0,0,0,2678986,2042-02-28 00:00:00+00:00,0.0,2154.0
8c2758fd,Clothing & accessory,2037-05-18 00:00:00+00:00,ES,small,0,0,0,411001,2042-06-21 00:00:00+00:00,0.0,1861.0
69069a6c,Business services,2037-04-17 00:00:00+00:00,US,small,0,0,0,583300,2042-06-12 00:00:00+00:00,0.0,1892.0
bfaa3aca,Software,2036-09-26 00:00:00+00:00,US,small,73700,0,0,78700,2042-06-15 00:00:00+00:00,0.9364675984752223,2095.0
ea10b6db,Charity,2036-09-06 00:00:00+00:00,US,small,746000,609000,0,16898572,2042-06-22 00:00:00+00:00,0.04414574201891142,2115.0
3fd2d572,Art & photography,2036-09-27 00:00:00+00:00,US,small,0,0,0,451490,2042-02-18 00:00:00+00:00,0.0,2094.0
6467deb6,Merchandise,2036-09-10 00:00:00+00:00,GB,small,0,0,0,782207,2041-06-22 00:00:00+00:00,0.0,2111.0
f684ddc8,"Religion, politics & other memberships",2036-11-02 00:00:00+00:00,US,small,7997,0,0,820279,2042-04-22 00:00:00+00:00,0.00974912194509429,2058.0
90f40220,Business services,2036-09-20 00:00:00+00:00,GB,small,14848,0,0,14848,2042-06-02 00:00:00+00:00,1.0,2101.0
d37f1cca,Transportation & car rental,2036-09-28 00:00:00+00:00,CA,small,0,0,0,22099111,2042-06-22 00:00:00+00:00,0.0,2093.0
c1023610,Business services,2036-10-29 00:00:00+00:00,US,small,50060000,0,0,89515000,2042-06-06 00:00:00+00:00,0.5592358822543708,2062.0
c6d126e7,Charity,2036-10-06 00:00:00+00:00,HK,small,2272249,0,0,3451855,2042-06-21 00:00:00+00:00,0.6582689597332448,2085.0
cf6cb80a,Food & drink,2036-10-17 00:00:00+00:00,AU,small,0,0,0,4726251,2042-06-21 00:00:00+00:00,0.0,2074.0
1203a035,Business services,2036-10-13 00:00:00+00:00,US,small,0,0,0,96500,2041-05-25 00:00:00+00:00,0.0,2078.0
0fe52ffc,Software,2037-04-12 00:00:00+00:00,CH,small,1248719,17443,30009,1275501,2042-06-20 00:00:00+00:00,0.9790027604839197,1897.0
0ae996a9,Education,2037-01-17 00:00:00+00:00,SG,small,11195,0,0,11195,2041-07-01 00:00:00+00:00,1.0,1982.0
94d4ff53,Travel & lodging,2037-01-03 00:00:00+00:00,US,small,69986,0,0,870186,2042-06-17 00:00:00+00:00,0.08042648353340551,1996.0
8258482a,Grocery & food stores,2036-10-26 00:00:00+00:00,AU,small,0,0,0,439345,2042-02-16 00:00:00+00:00,0.0,2065.0
6bdf9538,Healthcare,2036-11-01 00:00:00+00:00,AU,small,0,0,0,1138586,2042-06-21 00:00:00+00:00,0.0,2059.0
45ccd0a7,Merchandise,2036-11-09 00:00:00+00:00,GB,small,0,0,0,109163,2042-06-06 00:00:00+00:00,0.0,2051.0
59247cdb,Travel & lodging,2036-11-18 00:00:00+00:00,AU,small,1429095,0,0,1665111,2042-06-03 00:00:00+00:00,0.8582580981087747,2042.0
2b34142f,"Religion, politics & other memberships",2036-11-26 00:00:00+00:00,US,small,0,0,0,1741794,2042-06-22 00:00:00+00:00,0.0,2034.0
eb15ca1c,Specialty retail,2036-11-22 00:00:00+00:00,CA,small,0,0,0,8806053,2042-06-21 00:00:00+00:00,0.0,2038.0
4a6d836a,Food & drink,2036-12-01 00:00:00+00:00,US,small,0,0,0,40609,2041-06-13 00:00:00+00:00,0.0,2029.0
b3afff52,Merchandise,2036-11-25 00:00:00+00:00,DE,small,0,0,0,9145388,2042-06-22 00:00:00+00:00,0.0,2035.0
e7b5a8bf,"Medical services, drugs, testing labs & equipment medium",2036-12-09 00:00:00+00:00,US,small,9264494,0,0,9564494,2042-06-20 00:00:00+00:00,0.9686339915106853,2021.0
f906a637,Software,2036-12-20 00:00:00+00:00,US,small,210000,0,0,210000,2042-06-21 00:00:00+00:00,1.0,2010.0
94ec2af3,Art & photography,2036-12-12 00:00:00+00:00,US,small,0,0,620500,2270368,2042-04-04 00:00:00+00:00,0.0,2018.0
7331f6fb,Business services,2038-06-05 00:00:00+00:00,US,small,8888500,0,0,8888500,2042-06-02 00:00:00+00:00,1.0,1478.0
4b547f6f,Travel & lodging,2038-03-27 00:00:00+00:00,GB,large,0,0,0,64317327,2042-06-21 00:00:00+00:00,0.0,1548.0
814d7655,Clothing & accessory,2037-02-15 00:00:00+00:00,AT,small,0,0,0,13581869,2042-06-21 00:00:00+00:00,0.0,1953.0
a27e3d09,"Religion, politics & other memberships",2037-10-17 00:00:00+00:00,US,small,30000,0,0,40000,2042-06-02 00:00:00+00:00,0.75,1709.0
2a2ce77a,Software,2037-09-01 00:00:00+00:00,US,small,0,0,0,39422651,2042-06-14 00:00:00+00:00,0.0,1755.0
dd244e96,Digital goods,2037-01-27 00:00:00+00:00,DK,small,0,1870515,0,1870515,2042-06-21 00:00:00+00:00,0.0,1972.0
7ccdcdf0,Merchandise,2037-01-23 00:00:00+00:00,NZ,small,0,0,0,1878287,2042-05-24 00:00:00+00:00,0.0,1976.0
3ad70915,Business services,2039-05-29 00:00:00+00:00,US,small,697953,0,0,2673962,2042-06-16 00:00:00+00:00,0.26101829420163786,1120.0
428198f8,Business services,2037-12-13 00:00:00+00:00,US,small,419295,0,0,419295,2041-08-17 00:00:00+00:00,1.0,1652.0
16d3dedf,Business services,2037-09-18 00:00:00+00:00,GB,small,38160841,9151117,25823,44224091,2042-06-22 00:00:00+00:00,0.8628971254604193,1738.0
5e8af601,Clothing & accessory,2037-03-16 00:00:00+00:00,GB,small,0,0,0,6665796,2042-06-21 00:00:00+00:00,0.0,1924.0
7b43ddb9,"Religion, politics & other memberships",2037-03-05 00:00:00+00:00,GB,small,0,2343725,0,2343725,2042-06-19 00:00:00+00:00,0.0,1935.0
3847619b,"Religion, politics & other memberships",2037-10-19 00:00:00+00:00,AU,small,217120,0,0,596444,2042-06-22 00:00:00+00:00,0.36402411626238174,1707.0
e4d31c80,Others,2037-10-09 00:00:00+00:00,CH,small,0,0,0,2170780,2042-06-21 00:00:00+00:00,0.0,1717.0
2c4225e6,Clothing & accessory,2037-10-03 00:00:00+00:00,US,small,0,0,0,860851,2042-06-21 00:00:00+00:00,0.0,1723.0
624976de,"Religion, politics & other memberships",2037-04-14 00:00:00+00:00,GB,small,0,0,0,849763,2042-06-22 00:00:00+00:00,0.0,1895.0
cbb9547a,"Religion, politics & other memberships",2037-03-23 00:00:00+00:00,AU,small,0,0,0,2611827,2042-06-21 00:00:00+00:00,0.0,1917.0
b6b3e5a1,Food & drink,2037-06-27 00:00:00+00:00,FR,small,0,0,0,459612,2042-05-20 00:00:00+00:00,0.0,1821.0
015429f0,Merchandise,2037-06-07 00:00:00+00:00,US,small,0,0,0,15472246,2042-05-09 00:00:00+00:00,0.0,1841.0
9538045a,Electronics,2037-03-23 00:00:00+00:00,US,small,0,0,0,2196637,2042-02-26 00:00:00+00:00,0.0,1917.0
03e269a5,Charity,2037-03-24 00:00:00+00:00,AU,small,0,0,0,439721,2042-06-21 00:00:00+00:00,0.0,1916.0
8c27e23a,Software,2037-09-06 00:00:00+00:00,US,small,105854,0,0,253354,2042-06-02 00:00:00+00:00,0.41781065228889225,1750.0
6a4309b4,Education,2037-04-03 00:00:00+00:00,US,small,2436878,0,0,4816695,2042-06-11 00:00:00+00:00,0.5059232523545709,1906.0
e9f21db9,Food & drink,2037-04-11 00:00:00+00:00,FR,small,0,0,0,17212492,2042-06-22 00:00:00+00:00,0.0,1898.0
7aaa5f90,Ticketing & events,2037-04-18 00:00:00+00:00,CH,small,0,0,0,6489729,2042-06-22 00:00:00+00:00,0.0,1891.0
b6adb9a9,Charity,2037-08-15 00:00:00+00:00,US,medium,0,0,25000,2442958,2042-06-18 00:00:00+00:00,0.0,1772.0
9677d42e,Grocery & food stores,2037-04-02 00:00:00+00:00,GB,small,0,0,0,6133630,2042-06-22 00:00:00+00:00,0.0,1907.0
b5e1d05b,Business services,2037-04-05 00:00:00+00:00,US,small,4847200,0,28200,4878400,2042-06-18 00:00:00+00:00,0.9936044604788455,1904.0
f06d648c,Grocery & food stores,2037-05-12 00:00:00+00:00,AU,small,0,0,0,30073149,2042-06-22 00:00:00+00:00,0.0,1867.0
89e19967,Software,2037-11-29 00:00:00+00:00,GB,small,0,0,0,559191,2041-06-20 00:00:00+00:00,0.0,1666.0
3ea13b05,Business services,2037-06-02 00:00:00+00:00,US,small,0,0,0,75083628,2042-06-22 00:00:00+00:00,0.0,1846.0
c9a424df,Electronics,2037-04-23 00:00:00+00:00,US,small,0,0,0,10170485,2042-06-20 00:00:00+00:00,0.0,1886.0
c60a501c,Food & drink,2037-06-12 00:00:00+00:00,US,small,0,0,0,2597992,2042-06-21 00:00:00+00:00,0.0,1836.0
9982f3ce,Automotive parts and repair/service shops,2037-08-02 00:00:00+00:00,US,small,0,0,0,8973426,2042-06-21 00:00:00+00:00,0.0,1785.0
23064788,Personal services,2037-09-03 00:00:00+00:00,IT,small,0,0,0,970114,2042-06-20 00:00:00+00:00,0.0,1753.0
d35769ec,Charity,2037-05-10 00:00:00+00:00,AU,small,0,0,0,9072727,2042-02-08 00:00:00+00:00,0.0,1869.0
b1b78338,"Religion, politics & other memberships",2037-05-07 00:00:00+00:00,US,small,0,0,0,390794,2041-08-17 00:00:00+00:00,0.0,1872.0
36cf29e9,Business services,2037-05-15 00:00:00+00:00,CA,small,11120,0,0,42957,2042-06-14 00:00:00+00:00,0.25886351467746815,1864.0
abea5c63,"Religion, politics & other memberships",2037-11-19 00:00:00+00:00,GB,small,0,0,0,4301399,2042-06-20 00:00:00+00:00,0.0,1676.0
12d274e1,Clothing & accessory,2037-05-16 00:00:00+00:00,FR,small,0,0,10014,937700,2042-06-12 00:00:00+00:00,0.0,1863.0
57b27aca,Clothing & accessory,2037-06-25 00:00:00+00:00,AT,small,0,0,0,123141,2041-08-25 00:00:00+00:00,0.0,1823.0
45950849,Digital goods,2037-05-11 00:00:00+00:00,AU,small,0,0,0,12331174,2042-06-21 00:00:00+00:00,0.0,1868.0
ee61ef63,Digital goods,2040-04-27 00:00:00+00:00,US,small,49267,0,0,67390,2042-06-15 00:00:00+00:00,0.7310728594746995,786.0
ba332a00,Digital goods,2038-03-04 00:00:00+00:00,US,small,0,0,0,216887,2042-05-18 00:00:00+00:00,0.0,1571.0
13c3720c,"Religion, politics & other memberships",2037-06-24 00:00:00+00:00,NO,small,0,0,0,114570,2041-12-16 00:00:00+00:00,0.0,1824.0
ba0240d9,Software,2037-05-17 00:00:00+00:00,US,small,0,0,0,65569270,2042-06-20 00:00:00+00:00,0.0,1862.0
40e403b6,Grocery & food stores,2037-09-08 00:00:00+00:00,FR,small,0,0,0,16906118,2042-06-21 00:00:00+00:00,0.0,1748.0
3a8379b9,Merchandise,2040-04-02 00:00:00+00:00,US,small,0,0,0,2348604,2041-10-25 00:00:00+00:00,0.0,811.0
6e61b90f,"Medical services, drugs, testing labs & equipment medium",2038-01-29 00:00:00+00:00,US,small,1400000,0,0,12280357,2042-06-18 00:00:00+00:00,0.11400320039555853,1605.0
f88ba508,Software,2037-06-09 00:00:00+00:00,US,small,0,0,0,7388787,2042-06-22 00:00:00+00:00,0.0,1839.0
0c97ebef,Digital goods,2037-08-17 00:00:00+00:00,US,small,0,0,0,12433745,2042-04-29 00:00:00+00:00,0.0,1770.0
6bed3dc2,Digital goods,2037-06-23 00:00:00+00:00,GB,small,0,0,0,1137146,2042-06-13 00:00:00+00:00,0.0,1825.0
9981da44,Education,2038-01-29 00:00:00+00:00,US,small,0,0,0,1946240,2042-06-20 00:00:00+00:00,0.0,1605.0
ad9679c4,Education,2038-04-03 00:00:00+00:00,GB,medium,0,0,0,3950408,2042-06-22 00:00:00+00:00,0.0,1541.0
1f30d589,Art & photography,2040-11-25 00:00:00+00:00,MY,small,0,0,0,467310,2042-06-12 00:00:00+00:00,0.0,574.0
dcfea6af,Business services,2039-03-01 00:00:00+00:00,CA,small,8975100,0,0,8975100,2042-06-18 00:00:00+00:00,1.0,1209.0
4f70c484,Education,2037-09-12 00:00:00+00:00,FI,small,0,0,0,2460186,2042-06-11 00:00:00+00:00,0.0,1744.0
817101bd,Charity,2037-11-28 00:00:00+00:00,US,small,137556,0,0,137556,2042-06-02 00:00:00+00:00,1.0,1667.0
91eb7039,"Religion, politics & other memberships",2037-06-20 00:00:00+00:00,US,small,0,0,0,1848727,2042-06-19 00:00:00+00:00,0.0,1828.0
e1792983,Business services,2037-07-11 00:00:00+00:00,US,small,1122495,0,0,1297495,2042-05-24 00:00:00+00:00,0.8651247210971911,1807.0
85f6bd3a,Education,2037-08-10 00:00:00+00:00,US,small,10568661,0,0,30478453,2042-06-16 00:00:00+00:00,0.346758446040552,1777.0
67d1c39b,"Medical services, drugs, testing labs & equipment medium",2037-06-29 00:00:00+00:00,US,small,0,0,0,2559589,2042-06-21 00:00:00+00:00,0.0,1819.0
08dc6ca4,"Religion, politics & other memberships",2037-07-03 00:00:00+00:00,US,small,0,0,0,407000,2041-09-14 00:00:00+00:00,0.0,1815.0
849c962b,Clothing & accessory,2038-06-05 00:00:00+00:00,DE,small,0,0,0,123976,2042-06-17 00:00:00+00:00,0.0,1478.0
